COUNTY_NAME,MUNICIPALITY,MUNICIPALITY_NAME,VOTINGDISTRICT,VOTINGDISTRIC_NAME,VALID_VOTES,VOTES,ELIGIBLE_VOTERS,ELECTION_PARTICIPATION,M,C,L,KD,S,V,MP,SD,FI,AfS,BLANK
Stockholms län,0180,Stockholm,01802910,Västerled 10 Nockebyhov V,1487,1497,1710,87.54,29.66,10.56,13.25,9.48,13.58,6.32,5.92,9.62,0.34,0.54,0.6
Stockholms län,0180,Stockholm,01802911,Västerled 11 Olovslund -Nockebyhov Ö,1045,1049,1127,93.08,34.93,13.21,13.68,6.89,11.29,2.68,9.86,6.12,0.29,0.29,0.38
Stockholms län,0180,Stockholm,01802912,Västerled 12 Nockeby S,1160,1160,1273,91.12,41.47,13.28,12.84,9.05,8.62,2.93,3.36,7.84,0.17,0.09,
Stockholms län,0180,Stockholm,01802913,Västerled 13 Nockeby N,918,920,1016,90.55,35.19,11.11,14.16,8.61,10.46,5.01,6.21,7.95,0.33,0.11,0.22
Stockholms län,0180,Stockholm,01802914,Västerled 14 Höglandet,930,932,1013,92,45.27,14.52,13.66,9.78,3.87,1.4,2.69,8.17,0.32,0.22,0.21
Stockholms län,0180,Stockholm,01802915,Västerled 15 Ålsten S,1043,1043,1111,93.88,43.91,15.24,15.72,7.57,5.94,1.15,3.55,5.75,0.38,0.29,
Stockholms län,0180,Stockholm,01802916,Västerled 16 Ålsten N,1141,1143,1233,92.7,40.58,14.99,13.85,8.85,7.54,2.45,4.82,6.13,0.35,0.09,0.17
Stockholms län,0180,Stockholm,01802917,Västerled 17 Traneberg mellersta,972,975,1182,82.49,21.4,11.63,7.61,5.45,22.12,10.7,8.54,10.6,0.51,0.41,0.21
Stockholms län,0180,Stockholm,01802918,Västerled 18 Ulvsunda N,649,655,843,77.7,27.12,10.32,12.79,5.24,16.49,8.32,6.63,11.86,,0.15,0.76
Stockholms län,0180,Stockholm,01802919,Västerled 19 Smedslätten Ö,820,822,911,90.23,37.93,11.95,12.07,8.66,11.34,4.02,6.59,6.1,0.24,0.24,0.24
Stockholms län,0180,Stockholm,01803101,Vällingby 1 Vällingby N,1119,1122,1479,75.86,18.59,11.44,10.46,4.47,23.06,9.2,11.89,8.58,0.89,0.36,0.27
Stockholms län,0180,Stockholm,01803102,Vällingby 2 Vällingby V,869,876,1100,79.64,17.72,7.25,5.29,5.18,32.34,11.97,6.33,12.31,0.81,,0.8
Stockholms län,0180,Stockholm,01803103,Vällingby 3 Vällingby Ö,880,887,1201,73.86,15.34,5.34,3.86,4.32,30.34,16.14,5.11,15.68,1.36,0.91,0.56
Stockholms län,0180,Stockholm,01803104,Vällingby 4 Vällingby C,939,947,1258,75.28,11.82,7.56,4.58,4.58,37.06,12.67,5.54,13.63,0.85,0.53,0.63
Stockholms län,0180,Stockholm,01803105,Vällingby 5 Grimsta V,773,785,1085,72.35,10.22,4.27,3.23,3.36,40.1,18.37,4.53,13.2,0.78,0.13,1.27
Stockholms län,0180,Stockholm,01803106,Vällingby 6 Grimsta Ö,546,552,730,75.62,10.81,4.21,4.76,3.48,39.74,18.5,5.49,11.54,0.37,,1.09
Stockholms län,0180,Stockholm,01803107,Vällingby 7 Råcksta Ö,912,922,1165,79.14,17.32,6.47,6.69,3.4,27.19,13.49,7.57,15.13,0.44,0.66,0.98
Stockholms län,0180,Stockholm,01803108,Vällingby 8 Råcksta V,1028,1041,1388,75,13.81,4.96,5.16,3.5,32,17.8,6.03,13.52,1.46,0.58,1.15
Stockholms län,0180,Stockholm,01803109,Vällingby 9 Råcksta N,1056,1065,1448,73.55,17.9,7.58,6.91,5.97,28.69,10.32,6.53,13.83,0.76,0.19,0.75
Stockholms län,0180,Stockholm,01803110,Vällingby 10 Nälsta Ö,889,896,1015,88.28,29.25,10.57,10.57,7.99,21.15,4.95,5.96,8.44,0.34,,0.67
Stockholms län,0180,Stockholm,01803111,Vällingby 11 Nälsta V,1158,1166,1260,92.54,27.72,9.76,8.64,7.51,21.42,7.08,5.44,10.97,0.26,0.43,0.6
Stockholms län,0180,Stockholm,01803112,Vällingby 12 Grimsta mellersta,769,773,1114,69.39,9.23,3.9,2.6,2.99,39.27,18.86,3.77,16.78,0.91,0.13,0.52
Stockholms län,0180,Stockholm,01803113,Vällingby 13 Kälvesta V,1046,1053,1158,90.93,29.73,7.17,7.55,7.46,25.62,4.4,4.59,12.05,,0.38,0.57
Stockholms län,0180,Stockholm,01803114,Vällingby 14 Kälvesta S,871,875,983,89.01,28.01,7.46,8.61,6.54,25.03,5.86,5.05,12.86,0.11,0.11,0.34
Stockholms län,0180,Stockholm,01803115,Vällingby 15 Vinsta V,1002,1008,1172,86.01,27.45,6.79,8.18,6.69,26.35,6.29,3.89,12.87,0.7,0.6,0.6
Stockholms län,0180,Stockholm,01803116,Vällingby 16 Vinsta Ö,782,788,975,80.82,22.89,6.78,7.67,5.12,25.58,10.1,4.6,15.35,0.64,0.38,0.76
Stockholms län,0180,Stockholm,01803117,Vällingby 17 Råcksta S,613,616,837,73.6,15.66,6.85,4.57,4.4,29.69,18.43,5.71,12.4,0.65,0.33,0.49
Stockholms län,0180,Stockholm,01803118,Vällingby 18 Nälsta gård,890,901,1048,85.97,26.18,9.55,9.21,5.51,22.25,7.19,6.07,12.13,0.45,0.79,1
Stockholms län,0180,Stockholm,01803119,Vällingby 19 Vällingby mellersta,1020,1029,1415,72.72,14.61,5.2,3.43,3.24,37.55,14.9,5.2,13.53,0.29,0.69,0.68
Stockholms län,0180,Stockholm,01803120,Vällingby 20 Johanneslund trädg.stad,609,613,767,79.92,16.42,7.22,5.42,4.93,25.62,17.41,6.57,12.32,1.64,,0.65
Stockholms län,0180,Stockholm,01803121,Vällingby 21 Vällingby Parkstad,1020,1027,1281,80.17,22.16,8.04,7.06,3.92,24.8,12.94,7.35,11.08,0.69,0.29,0.58
Stockholms län,0180,Stockholm,01803122,Vällingby 22 Kälvesta Ö,902,909,1025,88.68,28.27,8.43,9.65,5.32,23.28,8.09,5.43,9.76,0.78,0.11,0.77
Stockholms län,0180,Stockholm,01803401,Enskede 1 Västra Årsta V,998,1012,1308,77.37,15.13,8.92,5.31,3.11,27.05,17.74,9.32,10.52,2,0.5,1.09
Stockholms län,0180,Stockholm,01803402,Enskede 2 Årstaliden,1288,1295,1454,89.06,13.82,7.53,6.99,3.11,26.16,17.55,12.03,10.4,1.09,0.39,0.39
Stockholms län,0180,Stockholm,01803403,Enskede 3 Västra Årsta mellersta,1044,1048,1201,87.26,14.66,7.38,7.57,3.26,25.38,16.76,13.03,9.48,1.25,0.1,0.38
Stockholms län,0180,Stockholm,01803404,Enskede 4 Årsta Centrum,1010,1011,1119,90.35,14.65,10.79,5.74,2.97,23.27,20.89,12.77,7.33,0.99,0.1,0.1
Stockholms län,0180,Stockholm,01803405,Enskede 5 Sandfjärdsparken,1029,1042,1239,84.1,13.12,6.03,5.05,3.79,30.81,20.6,8.26,10.5,0.68,0.19,0.86
Stockholms län,0180,Stockholm,01803406,Enskede 6 Valla torg,1437,1447,1649,87.75,14.96,7.93,5.92,3.55,30.76,17.26,7.79,10.23,0.7,0.28,0.62
Stockholms län,0180,Stockholm,01803407,Enskede 7 Långhalsvägen mfl,1147,1155,1280,90.23,16.04,7.93,5.58,2.62,24.06,20.84,12.55,7.41,1.39,0.52,0.69
Stockholms län,0180,Stockholm,01803408,Enskede 8 Årstaskogen,1242,1250,1393,89.73,14.33,8.45,6.12,3.22,30.92,15.62,10.23,9.26,1.05,0.16,0.56
Stockholms län,0180,Stockholm,01803409,Enskede 9 Skanskvarn,1308,1322,1496,88.37,16.36,8.72,6.88,4.05,26.76,16.82,9.56,8.72,0.61,0.38,0.83
Stockholms län,0180,Stockholm,01803410,Enskede 10 Bolmensvägen mfl,1346,1363,1547,88.11,14.64,9.21,6.54,3.05,25.19,17.83,11.52,9.29,1.41,0.52,1.1
Stockholms län,0180,Stockholm,01803411,Enskede 11 Gullmarsplan,1269,1276,1494,85.41,17.73,8.75,7.09,4.33,23.48,17.81,7.17,11.27,0.95,0.39,0.39
Stockholms län,0180,Stockholm,01803412,Enskede 12 Skärmarbrink,928,935,1170,79.91,16.06,7.76,4.85,4.09,23.28,18.32,7.97,14.12,1.62,0.65,0.53
Stockholms län,0180,Stockholm,01803413,Enskede 13 Blåsut,1120,1134,1393,81.41,17.68,8.3,5.09,3.04,24.02,18.75,7.77,13.04,1.34,0.18,0.88
Stockholms län,0180,Stockholm,01803414,Enskede 14 Globen,1238,1249,1429,87.4,18.17,9.45,6.14,3.47,21.41,19.31,6.87,11.79,1.37,0.48,0.64
Stockholms län,0180,Stockholm,01803415,Enskede 15 Enskede Gård N,1057,1062,1212,87.62,16.93,9.65,9.56,3.41,23.27,15.14,11.73,8.33,0.76,0.85,0.28
Stockholms län,0180,Stockholm,01803416,Enskede 16 Enskede Gård S,899,907,1018,89.1,16.35,9.34,9.45,5.34,28.59,10.79,10.12,9.01,0.33,0.44,0.77
Stockholms län,0180,Stockholm,01803417,Enskede 17 Enskedefältet,991,993,1084,91.61,22.4,11.4,11.5,4.54,22.91,7.67,11.5,7.16,0.3,0.2,0.2
Stockholms län,0180,Stockholm,01803418,Enskede 18 Gamla Enskede S,1149,1150,1247,92.22,19.93,13.58,10.27,4.87,22.02,10.88,11.66,5.57,0.52,0.17,0.09
Stockholms län,0180,Stockholm,01803419,Enskede 19 Gamla Enskede N,1179,1183,1288,91.85,21.03,12.38,8.06,4.66,19.76,12.55,13.23,6.96,0.42,0.25,0.34
Stockholms län,0180,Stockholm,01803420,Enskede 20 Skogskyrkogården,943,950,1097,86.6,19.41,11.13,6.79,3.82,22.38,15.48,9.97,9.44,0.42,0.21,0.63
Stockholms län,0180,Stockholm,01803421,Enskede 21 Dalen N,875,882,1092,80.77,13.49,5.03,5.03,2.51,33.26,22.74,6.97,8.57,1.14,0.34,0.79
Stockholms län,0180,Stockholm,01803422,Enskede 22 Dalen S,920,920,1204,76.41,13.48,5.87,5.43,4.13,32.93,19.13,7.39,9.67,1.2,0.11,
Stockholms län,0180,Stockholm,01803423,Enskede 23 Enskede IP,890,898,1059,84.8,16.52,9.55,8.54,3.15,29.89,13.82,9.44,7.53,0.67,0.34,0.78
Stockholms län,0180,Stockholm,01803424,Enskede 24 Dalen V,782,788,980,80.41,13.43,5.75,3.58,3.71,35.17,20.46,7.8,7.54,1.02,0.9,0.63
Stockholms län,0180,Stockholm,01803425,Enskede 25 Västra Årsta Ö,1034,1051,1194,88.02,13.54,7.83,5.61,3.58,26.89,18.18,10.83,10.15,1.74,0.68,1.43
Stockholms län,0180,Stockholm,01803601,Skarpnäck 1 Bagarmossen S,1027,1031,1482,69.57,7.69,3.99,4.19,2.34,28.63,27.17,14.8,8.57,1.56,0.49,0.29
Stockholms län,0180,Stockholm,01803602,Skarpnäck 2 Brotorp,925,931,1052,88.5,6.16,4.65,3.03,1.51,24.11,31.03,18.16,8.54,2.05,0.22,0.64
Stockholms län,0180,Stockholm,01803603,Skarpnäck 3 Ljusnevägen mfl,1116,1122,1357,82.68,7.35,5.56,5.02,2.69,28.94,23.48,19.44,5.47,1.08,0.27,0.53
Stockholms län,0180,Stockholm,01803604,Skarpnäck 4 Bergsrådsvägen mfl,859,866,1050,82.48,7.57,4.19,2.68,2.68,25.49,31.08,12.34,10.59,1.86,0.47,0.81
Stockholms län,0180,Stockholm,01803605,Skarpnäck 5 Bagarmossen N,762,768,1066,72.05,6.96,1.71,0.92,3.15,42.13,25.07,6.43,10.5,1.05,,0.65
Stockholms län,0180,Stockholm,01803606,Skarpnäck 6 Bagarmossen C,946,957,1215,78.77,7.82,3.81,4.23,2.33,28.54,31.4,7.19,10.57,2.64,0.42,1.04
Stockholms län,0180,Stockholm,01803607,Skarpnäck 7 Skarpnäcks trädgårdsstad,1076,1078,1156,93.25,13.66,10.13,9.39,2.7,24.63,15.24,18.77,4,0.74,,0.19
Stockholms län,0180,Stockholm,01803608,Skarpnäck 8 Enskededalen Ö,856,859,1007,85.3,19.16,13.2,11.8,4.09,23.01,11.1,10.4,5.14,1.05,0.12,0.35
Stockholms län,0180,Stockholm,01803609,Skarpnäck 9 Kärrtorp S,980,981,1139,86.13,8.98,3.57,3.57,1.94,30.51,28.98,10.41,10,0.82,0.2,
Stockholms län,0180,Stockholm,01803610,Skarpnäck 10 Kärrtorp N,1187,1195,1358,88,10.03,5.64,4.63,2.53,28.81,23.5,12.47,9.94,0.67,0.42,0.67
Stockholms län,0180,Stockholm,01803611,Skarpnäck 11 Björkhagen Ö,1233,1245,1372,90.74,6.73,5.43,4.95,1.95,25.71,26.12,18.65,7.06,1.7,0.32,0.96
Stockholms län,0180,Stockholm,01803612,Skarpnäck 12 Björkhagen V,1092,1099,1242,88.49,11.36,5.31,5.59,2.66,24.18,25.18,14.74,8.97,0.73,0.55,0.45
Stockholms län,0180,Stockholm,01803613,Skarpnäck 13 Björkhagen N,1069,1074,1183,90.79,11.97,8.51,5.89,2.62,25.91,21.52,14.69,5.99,1.4,0.28,0.47
Stockholms län,0180,Stockholm,01803614,Skarpnäck 14 Hammarbyhöjden SV,1260,1264,1387,91.13,19.13,8.65,7.06,3.89,25.63,15.16,9.37,8.89,0.95,0.32,0.32
Stockholms län,0180,Stockholm,01803615,Skarpnäck 15 Hammarbyhöjden N,1225,1232,1414,87.13,15.43,10.45,6.53,2.45,25.31,17.14,11.59,8.33,0.9,0.57,0.49
Stockholms län,0180,Stockholm,01803616,Skarpnäck 16 Hammarbyhöjden SÖ,1155,1160,1363,85.11,12.47,8.92,7.19,2.77,24.59,21.21,10.74,9.52,0.87,0.35,0.34
Stockholms län,0180,Stockholm,01803617,Skarpnäck 17 Hammarbyhöjden NV,1045,1057,1241,85.17,16.17,8.9,4.31,4.5,23.06,20.48,9.76,10.62,0.77,0.48,1.14
Stockholms län,0180,Stockholm,01803618,Skarpnäck 18 Skarpa by mfl,1196,1205,1401,86.01,11.96,6.52,4.52,3.18,32.53,22.99,7.78,8.36,1.09,0.33,0.66
Stockholms län,0180,Stockholm,01803619,Skarpnäck 19 Skarpnäck Ö-Orhem,1065,1075,1286,83.59,9.39,5.35,5.54,3,28.64,24.32,10.05,9.77,2.91,0.19,0.74
Stockholms län,0180,Stockholm,01803620,Skarpnäck 20 Skarpnäck V,930,939,1280,73.36,10.75,2.26,2.69,2.37,35.38,27.42,7.31,8.49,1.72,0.43,0.75
Stockholms län,0180,Stockholm,01803621,Skarpnäck 21 Pungpinan mfl,1115,1128,1406,80.23,11.66,6.01,6.64,3.41,30.94,19.55,10.58,8.61,1.08,0.45,1.06
Stockholms län,0180,Stockholm,01803622,Skarpnäck 22 Hammarbyhöjden NÖ,1139,1145,1322,86.61,14.49,10.97,6.15,2.37,23.53,19.67,11.76,9.04,0.44,0.61,0.52
Stockholms län,0180,Stockholm,01803623,Skarpnäck 23 Skarpnäck C,991,995,1259,79.03,12.61,3.94,3.94,4.14,33.3,23.11,8.88,7.87,1.31,0.61,0.3
Stockholms län,0180,Stockholm,01803624,Skarpnäck 24 Bagarmossen V,1201,1210,1452,83.33,6.08,3.33,2.91,1.58,27.73,35.14,10.07,9.74,1.67,0.58,0.5
Stockholms län,0180,Stockholm,01803625,Skarpnäck 25 Enskededalen V,845,848,957,88.61,18.46,12.43,6.86,3.55,25.44,13.96,11.12,6.27,0.71,,0.35
Stockholms län,0180,Stockholm,01803626,Skarpnäck 26 Kärrtorp C,1051,1056,1220,86.56,9.42,4.57,3.71,3.52,27.59,27.12,11.99,9.99,1.05,0.29,0.47
Stockholms län,0180,Stockholm,01803627,Skarpnäck 27 Björkhagen mellersta,1136,1144,1263,90.58,9.86,7.57,5.9,2.29,27.73,20.42,16.81,6.6,1.41,0.26,0.7
Stockholms län,0180,Stockholm,01803628,Skarpnäck 28 Hammarbyhöjden C,1205,1215,1360,89.34,15.93,10.71,6.56,3.57,25.81,17.43,10.79,6.89,0.5,0.5,0.66
Stockholms län,0180,Stockholm,01803801,Hässelby 1 Hässelby Strand V,1014,1026,1552,66.11,10.16,3.55,3.25,4.24,35.8,16.07,4.73,19.43,0.79,0.69,1.17
Stockholms län,0180,Stockholm,01803802,Hässelby 2 Hässelby Strand S,1087,1094,1315,83.19,19.32,7.82,6.35,5.89,27.78,10.21,6.53,14.17,0.46,0.74,0.37
Stockholms län,0180,Stockholm,01803803,Hässelby 3 Hässelby Strand N,830,836,1110,75.32,16.02,4.22,4.1,4.34,36.02,14.22,4.58,15.3,0.6,,0.48
Stockholms län,0180,Stockholm,01803804,Hässelby 4 Hässelby Strand Ö,674,678,960,70.63,14.99,4.3,4.6,4.45,37.98,14.24,4.3,12.17,0.74,0.74,0.44
Stockholms län,0180,Stockholm,01803805,Hässelby 5 Hässelby Gård S,804,815,1218,66.91,8.33,4.1,3.98,1.74,36.69,21.77,4.1,16.29,1.12,0.62,0.86
Stockholms län,0180,Stockholm,01803806,Hässelby 6 Hässelby Gård Ö,859,871,1196,72.83,13.39,4.42,4.07,6.05,36.67,16.41,3.26,13.62,0.7,0.23,0.92
Stockholms län,0180,Stockholm,01803807,Hässelby 7 Hässelby Gård N,733,739,1058,69.85,14.32,3.82,3.96,3.82,28.24,18.14,6,19.51,0.41,0.27,0.81
Stockholms län,0180,Stockholm,01803808,Hässelby 8 Hässelby Gård C,868,876,1242,70.53,13.36,2.88,2.88,2.42,39.75,18.55,3.8,14.06,0.69,0.46,0.8
Stockholms län,0180,Stockholm,01803809,Hässelby 9 Hässelby Gård V,1130,1136,1373,82.74,17.35,7.35,7.43,4.42,28.23,13.72,7.52,11.5,0.8,0.44,0.26
Stockholms län,0180,Stockholm,01803810,Hässelby 10 Hässelby Villast. mellan,1363,1365,1534,88.98,37.78,11.23,9.76,8.73,13.35,4.18,3.67,10.49,0.37,0.44,0.15
Stockholms län,0180,Stockholm,01803811,Hässelby 11 Hässelby Villastad V,1083,1088,1230,88.46,32.13,12.19,11.08,7.11,16.25,3.88,3.14,13.02,0.09,0.55,0.37
Stockholms län,0180,Stockholm,01803812,Hässelby 12 Hässelby Villastad Ö,1205,1215,1335,91.01,28.63,9.71,10.95,6.89,19.5,4.98,6.14,11.78,0.91,0.08,0.82
Stockholms län,0180,Stockholm,01803813,Hässelby 13 Hässelby Villastad NV,1071,1078,1266,85.15,22.78,6.35,6.63,5.79,25.21,9.99,3.73,16.9,0.47,1.03,0.56
Stockholms län,0180,Stockholm,01803814,Hässelby 14 Lövsta,1339,1347,1480,91.01,31.37,5.08,7.84,8.51,22.48,5.6,3.66,14.79,0.15,0.15,0.59
Stockholms län,0180,Stockholm,01803815,Hässelby 15 Backlura N,1264,1270,1441,88.13,29.75,6.09,9.89,8.15,23.02,4.75,3.09,14.95,0.08,0.08,0.47
Stockholms län,0180,Stockholm,01803816,Hässelby 16 Hässelby 16 Backlura S,1326,1337,1553,86.09,27.38,7.54,7.09,7.54,23.53,6.11,4.3,15.31,0.23,0.23,0.67
Stockholms län,0180,Stockholm,01803817,Hässelby 17 Hässelby Villastad NÖ,726,726,860,84.42,24.38,5.65,10.61,6.47,26.17,9.78,3.44,11.98,0.28,0.14,
Stockholms län,0180,Stockholm,01803818,Hässelby 18 Smedshagen,774,774,1070,72.34,9.04,2.97,2.2,2.07,50.39,13.44,3.23,14.21,0.39,0.39,
Stockholms län,0180,Stockholm,01803819,Hässelby 19 Hässelby Villastad S,689,695,765,90.85,31.49,12.34,10.45,7.98,15.97,4.06,5.08,12.19,0.15,,0.72
Stockholms län,0180,Stockholm,01803820,Hässelby 20 Hässelby Gård mellersta,829,837,1234,67.83,9.17,4.1,3.02,3.14,44.39,16.53,3.98,13.39,0.48,0.24,0.96
Stockholms län,0180,Stockholm,01803821,Hässelby 21 Hässelby Strand mellan,750,754,1012,74.51,14.53,4.53,3.07,4.4,37.2,17.2,3.47,11.6,0.8,0.67,0.53
Stockholms län,0180,Stockholm,01803901,Hägersten 1 Nybohov V,831,835,1281,65.18,18.65,6.5,4.81,4.09,28.16,18.65,6.38,11.19,0.36,0.24,0.36
Stockholms län,0180,Stockholm,01803902,Hägersten 2 Nybohov Ö,602,608,739,82.27,13.12,7.48,5.98,4.82,27.41,26.41,4.65,7.31,1.33,0.83,0.99
Stockholms län,0180,Stockholm,01803903,Hägersten 3 Stora Fågelsången,1102,1108,1229,90.15,10.89,8.17,5.44,3.63,27.68,19.69,15.79,7.08,0.54,0.09,0.36
Stockholms län,0180,Stockholm,01803904,Hägersten 4 Gröndal C,1008,1015,1144,88.72,13.59,9.72,5.16,3.37,21.43,20.44,16.27,8.33,1.19,0.2,0.69
Stockholms län,0180,Stockholm,01803905,Hägersten 5 Gröndal V,1117,1122,1287,87.18,17.55,9.13,4.83,4.03,22.56,18.8,9.94,9.85,1.34,0.27,0.36
Stockholms län,0180,Stockholm,01803906,Hägersten 6 Ekensberg,1156,1161,1324,87.69,14.97,7.61,5.19,4.24,25.87,16.87,10.64,13.24,0.26,0.26,0.34
Stockholms län,0180,Stockholm,01803907,Hägersten 7 Gröndal N,1416,1421,1548,91.8,14.27,9.82,8.33,2.75,24.51,19.14,14.34,4.94,0.85,0.28,0.35
Stockholms län,0180,Stockholm,01803908,Hägersten 8 Aspudden Ö,1202,1210,1408,85.94,11.65,7.32,4.49,2.41,26.21,24.04,12.98,8.57,0.92,0.25,0.58
Stockholms län,0180,Stockholm,01803909,Hägersten 9 Aspudden C,900,904,1013,89.24,9.78,9.78,3.78,2.33,23.44,23.11,18.33,6.89,1.44,0.22,0.44
Stockholms län,0180,Stockholm,01803910,Hägersten 10 Örnsberg,990,995,1191,83.54,12.02,7.27,3.74,2.12,25.76,23.74,13.23,9.6,1.21,0.51,0.5
Stockholms län,0180,Stockholm,01803911,Hägersten 11 Vinterviken,916,924,1045,88.42,10.37,4.04,3.38,3.06,30.46,25.87,12.77,8.62,0.76,0.11,0.87
Stockholms län,0180,Stockholm,01803912,Hägersten 12 Midsommarkransen N,1153,1163,1350,86.15,11.97,8.5,5.81,2.78,23.85,21.68,11.62,11.01,0.95,0.35,0.77
Stockholms län,0180,Stockholm,01803913,Hägersten 13 Telefonplan,1487,1500,1648,91.02,14.79,10.63,5.85,3.16,21.18,23.2,14.32,4.03,1.82,0.34,0.73
Stockholms län,0180,Stockholm,01803914,Hägersten 14 Midsommarkransen S,1216,1223,1391,87.92,12.5,9.79,5.43,2.47,22.29,24.92,13.24,7.32,1.48,0.08,0.33
Stockholms län,0180,Stockholm,01803915,Hägersten 15 Svandammen,1211,1220,1382,88.28,9.5,7.76,3.72,2.31,27.25,27.91,12.72,6.61,0.99,0.25,0.66
Stockholms län,0180,Stockholm,01803916,Hägersten 16 Midsommarkransen C,1084,1091,1285,84.9,14.39,8.86,4.61,1.94,21.59,24.91,13.38,7.56,1.2,0.46,0.55
Stockholms län,0180,Stockholm,01803917,Hägersten 17 Korpmossen,972,980,1128,86.88,19.24,8.74,6.17,3.09,23.46,17.59,8.85,10.39,1.13,0.31,0.71
Stockholms län,0180,Stockholm,01803918,Hägersten 18 Västberga V,1265,1269,1393,91.1,22.92,14.55,7.27,3.64,20.24,14.31,9.33,5.53,1.19,0.32,0.32
Stockholms län,0180,Stockholm,01803919,Hägersten 19 Hägerstensåsen S,1176,1185,1415,83.75,16.33,8.93,5.1,3.15,25,17.94,7.74,13.27,1.28,0.26,0.68
Stockholms län,0180,Stockholm,01803920,Hägersten 20 Hägerstensåsen Ö,1065,1074,1261,85.17,13.71,7.51,4.32,2.82,26.57,21.6,9.48,12.39,0.94,0.47,0.84
Stockholms län,0180,Stockholm,01803921,Hägersten 21 Hägerstensåsen V,869,877,1043,84.08,13.69,7.59,4.03,3.22,27.39,21.4,9.21,11.62,0.69,0.46,0.8
Stockholms län,0180,Stockholm,01803922,Hägersten 22 Hägerstensåsen N,756,760,940,80.85,14.15,7.94,4.63,3.7,25.79,21.83,8.99,10.58,0.93,0.26,0.53
Stockholms län,0180,Stockholm,01803923,Hägersten 23 Hägerstenshamnen,1332,1337,1425,93.82,15.54,8.63,7.51,2.25,26.2,17.04,15.54,5.71,0.68,0.3,0.37
Stockholms län,0180,Stockholm,01803924,Hägersten 24 Axelsberg,1184,1196,1403,85.25,17.06,6.33,6.42,3.72,26.52,14.86,9.46,13.43,0.93,0.42,0.84
Stockholms län,0180,Stockholm,01803925,Hägersten 25 Mälarhöjden Ö,970,976,1104,88.41,22.27,11.44,8.76,6.6,22.78,6.91,10.52,9.38,0.72,0.21,0.61
Stockholms län,0180,Stockholm,01803926,Hägersten 26 Mälarhöjden mellersta,1019,1024,1128,90.78,25.71,12.56,12.66,5.59,17.66,5.99,10.89,7.36,0.49,0.69,0.39
Stockholms län,0180,Stockholm,01803927,Hägersten 27 Mälarhöjden N,1360,1363,1528,89.2,26.18,12.87,14.34,5.74,15.22,6.54,10.37,7.79,0.37,0.22,0.22
Stockholms län,0180,Stockholm,01803928,Hägersten 28 Mälarhöjden S,1369,1377,1559,88.33,21.99,11.76,10.01,5.48,20.89,7.96,10.08,10.52,0.22,0.22,0.51
Stockholms län,0180,Stockholm,01803929,Hägersten 29 Nybodahöjden-Årstaberg,1106,1107,1185,93.42,22.33,12.93,9.49,3.89,22.69,11.57,10.04,5.88,0.36,0.18,0.09
Stockholms län,0180,Stockholm,01803930,Hägersten 30 Trekanten,1182,1193,1327,89.9,18.78,11,9.31,4.91,24.79,12.18,11.68,5.67,0.51,0.25,0.84
Stockholms län,0180,Stockholm,01803931,Hägersten 31 Marievik,1118,1122,1198,93.66,26.65,12.34,12.43,4.11,23.35,8.23,6.62,5.28,0.27,,0.36
Stockholms län,0180,Stockholm,01803932,Hägersten 32 Sjövik V,1317,1324,1418,93.37,25.13,11.47,9.57,4.56,23.54,9.26,8.5,6.76,0.23,0.23,0.45
Stockholms län,0180,Stockholm,01803933,Hägersten 33 Aspudden N,836,842,977,86.18,7.78,6.7,4.67,1.32,27.63,26.56,13.88,9.09,0.96,0.36,0.71
Stockholms län,0180,Stockholm,01803934,Hägersten 34 Klubbacken mfl,789,801,952,84.14,15.84,8.62,6.46,3.68,24.59,16.6,11.15,10.27,1.14,0.63,1.37
Stockholms län,0180,Stockholm,01803935,Hägersten 35 Midsommarkransen Ö,1181,1185,1396,84.89,15.33,8.81,4.06,3.05,22.52,24.05,9.23,10.67,1.19,0.17,0.34
Stockholms län,0180,Stockholm,01803936,Hägersten 36 Västberga Ö,789,793,1065,74.46,11.91,6.59,4.18,2.53,23.19,25.48,6.46,15.08,2.53,0.63,0.5
Stockholms län,0180,Stockholm,01803937,Hägersten 37 Årstadal S,1098,1103,1216,90.71,18.49,9.84,6.92,2.82,26.68,17.49,9.02,6.74,0.91,0.27,0.27
Stockholms län,0180,Stockholm,01803938,Hägersten 38 Gösta Ekmans väg mfl,1010,1014,1161,87.34,11.58,7.52,5.74,2.38,24.16,23.86,10.69,11.09,1.29,0.4,0.39
Stockholms län,0180,Stockholm,01803939,Hägersten 39 Liljeholmstorget,900,906,1015,89.26,18.67,10.67,6.67,6,25.11,13,8.11,9.22,0.78,0.22,0.55
Stockholms län,0180,Stockholm,01803940,Hägersten 40 Hökmossen,830,834,989,84.33,15.42,9.4,5.42,3.37,23.37,19.88,9.04,10.72,1.93,0.84,0.48
Stockholms län,0180,Stockholm,01803941,Hägersten 41 Aspudden mellersta,1079,1083,1201,90.17,8.9,7.78,6.49,2.59,25.39,25.39,15.48,6.12,1.3,,0.37
Stockholms län,0180,Stockholm,01803942,Hägersten 42 Sjövik Ö,1467,1473,1574,93.58,30.4,13.36,9.95,4.77,19.29,7.43,7.77,6.41,0.27,,0.41
Stockholms län,0180,Stockholm,01803943,Hägersten 43 Hägerstensåsen NV,866,878,1011,86.84,14.9,7.04,4.16,2.42,25.87,21.71,10.16,11.66,1.15,0.12,1.14
